일자|시간|구분,공급량
2019-03-17 19 C,210.1521724757285
2019-03-17 20 C,223.68198358558647
2019-03-17 21 C,220.69484309125912
2019-03-17 22 C,212.7559213568853
2019-03-17 23 C,171.46584070352068
2019-03-17 24 C,138.73030879376196
2019-03-18 01 C,148.33589242030914
2019-03-18 02 C,79.79141496457223
2019-03-18 03 C,45.91446796713645
2019-03-18 04 C,66.11486568416916
2019-03-18 05 C,125.31988246445356
2019-03-18 06 C,156.47687389984242
2019-03-18 07 C,196.29717434259803
2019-03-18 08 C,226.22491816575655
2019-03-18 09 C,226.22491816575655
2019-03-18 10 C,184.19583510873136
2019-03-18 11 C,183.9928117424125
2019-03-18 12 C,174.61157870064446
2019-03-18 13 C,138.73485171866704
2019-03-18 14 C,123.97897562992341
2019-03-18 15 C,86.25713859645239
2019-03-18 16 C,81.09506873886245
2019-03-18 17 C,84.80068614442217
2019-03-18 18 C,116.90622223136667
2019-03-18 19 C,198.13257150941973
2019-03-18 20 C,214.59386729733131
2019-03-18 21 C,213.5862073651507
2019-03-18 22 C,232.87797583228723
2019-03-18 23 C,222.4904442678041
2019-03-18 24 C,167.85642146847832
2019-03-19 01 C,207.4162977299384
2019-03-19 02 C,129.68365994882927
2019-03-19 03 C,83.99485362586398
2019-03-19 04 C,94.56196666698935
2019-03-19 05 C,150.50523233045882
2019-03-19 06 C,175.7315068828589
2019-03-19 07 C,206.9387355096076
2019-03-19 08 C,226.42931624485112
2019-03-19 09 C,226.42931624485112
2019-03-19 10 C,184.40023318782593
2019-03-19 11 C,184.19720982150707
2019-03-19 12 C,174.81597677973903
2019-03-19 13 C,138.93924979776162
2019-03-19 14 C,124.18337370901799
2019-03-19 15 C,86.46153667554697
2019-03-19 16 C,81.29946681795703
2019-03-19 17 C,85.00508422351675
2019-03-19 18 C,117.11062031046124
2019-03-19 19 C,198.3369695885143
2019-03-19 20 C,214.7982653764259
2019-03-19 21 C,213.79060544424527
2019-03-19 22 C,233.0823739113818
2019-03-19 23 C,222.69484234689867
2019-03-19 24 C,168.0608195475729
2019-03-20 01 C,222.29427375572
2019-03-20 02 C,144.561635974611
2019-03-20 03 C,93.70056155854078
2019-03-20 04 C,104.26767459966615
2019-03-20 05 C,160.21094026313563
2019-03-20 06 C,185.4372148155357
2019-03-20 07 C,216.6444434422844
2019-03-20 08 C,236.13502417752792
2019-03-20 09 C,236.13502417752792
2019-03-20 10 C,194.10594112050273
2019-03-20 11 C,193.90291775418387
2019-03-20 12 C,184.52168471241583
2019-03-20 13 C,148.64495773043842
2019-03-20 14 C,133.8890816416948
2019-03-20 15 C,96.16724460822378
2019-03-20 16 C,91.00517475063384
2019-03-20 17 C,94.71079215619355
2019-03-20 18 C,126.81632824313817
2019-03-20 19 C,208.0426775211911
2019-03-20 20 C,258.4723550990005
2019-03-20 21 C,257.46469516681987
2019-03-20 22 C,276.75646363395634
2019-03-20 23 C,232.40055027957547
2019-03-20 24 C,177.7665274802497
2019-03-21 01 C,240.80905647932192
2019-03-21 02 C,163.07641869821282
2019-03-21 03 C,112.21534428214264
2019-03-21 04 C,122.78245732326803
2019-03-21 05 C,178.72572298673748
2019-03-21 06 C,203.95199753913766
2019-03-21 07 C,235.15922616588625
2019-03-21 08 C,254.64980690112978
2019-03-21 09 C,254.64980690112978
2019-03-21 10 C,212.62072384410453
2019-03-21 11 C,212.41770047778567
2019-03-21 12 C,203.03646743601763
2019-03-21 13 C,167.15974045404027
2019-03-21 14 C,152.4038643652967
2019-03-21 15 C,114.68202733182567
2019-03-21 16 C,109.51995747423572
2019-03-21 17 C,113.22557487979543
2019-03-21 18 C,145.33111096674
2019-03-21 19 C,226.55746024479302
2019-03-21 20 C,244.61806495349649
2019-03-21 21 C,243.61040502131587
2019-03-21 22 C,262.90217348845243
2019-03-21 23 C,250.91533300317732
2019-03-21 24 C,196.28131020385155
2019-03-22 01 C,244.36386652255146
2019-03-22 02 C,166.63122874144236
2019-03-22 03 C,112.21534428214264
2019-03-22 04 C,122.78245732326803
2019-03-22 05 C,178.11633440323814
2019-03-22 06 C,203.34260895563833
2019-03-22 07 C,234.5498375823869
2019-03-22 08 C,254.04041831763044
2019-03-22 09 C,254.04041831763044
2019-03-22 10 C,212.0113352606052
2019-03-22 11 C,211.80831189428633
2019-03-22 12 C,202.4270788525183
2019-03-22 13 C,166.55035187054094
2019-03-22 14 C,151.79447578179736
2019-03-22 15 C,114.07263874832631
2019-03-22 16 C,108.91056889073637
2019-03-22 17 C,112.61618629629608
2019-03-22 18 C,144.72172238324063
2019-03-22 19 C,223.36921015848122
2019-03-22 20 C,238.93283500125528
2019-03-22 21 C,235.3016107699809
2019-03-22 22 C,235.05221676306155
2019-03-22 23 C,218.2373605999353
2019-03-22 24 C,190.28423236846874
2019-03-23 01 C,194.1458802599555
2019-03-23 02 C,138.65290452487844
2019-03-23 03 C,101.5584649468709
2019-03-23 04 C,110.84562980181364
2019-03-23 05 C,138.30884104019074
2019-03-23 06 C,156.20130735074693
2019-03-23 07 C,144.10289255845402
2019-03-23 08 C,150.49842162919828
2019-03-23 09 C,202.5963642151257
2019-03-23 10 C,198.61418364999417
2019-03-23 11 C,194.30220716381564
2019-03-23 12 C,178.97978186310027
2019-03-23 13 C,155.71491241347044
2019-03-23 14 C,135.44345803423187
2019-03-23 15 C,97.72162100076086
2019-03-23 16 C,92.55955114317092
2019-03-23 17 C,96.26516854873063
2019-03-23 18 C,128.3707046356752
2019-03-23 19 C,205.1608964104326
2019-03-23 20 C,196.30286084329762
2019-03-23 21 C,191.88438440597884
2019-03-23 22 C,187.3782640233309
2019-03-23 23 C,166.74143456061438
2019-03-23 24 C,146.59260404285533
2019-03-24 01 C,196.94571385736492
2019-03-24 02 C,134.442860177726
2019-03-24 03 C,97.34842059971854
2019-03-24 04 C,106.63558545466128
2019-03-24 05 C,106.69389796203792
2019-03-24 06 C,124.58636427259412
2019-03-24 07 C,86.69915217783947
2019-03-24 08 C,127.59948006239797
2019-03-24 09 C,206.0948588417499
2019-03-24 10 C,218.11561711263246
2019-03-24 11 C,203.59761751992644
2019-03-24 12 C,188.27519221921108
2019-03-24 13 C,165.0103227695813
2019-03-24 14 C,141.47277877358536
2019-03-24 15 C,105.39637076454831
2019-03-24 16 C,99.77018302292458
2019-03-24 17 C,103.4758004284843
2019-03-24 18 C,145.2644124995484
2019-03-24 19 C,229.72312252636888
2019-03-24 20 C,243.25293363622686
2019-03-24 21 C,240.2657931418995
2019-03-24 22 C,232.3268714075257
2019-03-24 23 C,191.03679075416105
2019-03-24 24 C,161.15250604197192
2019-03-25 01 C,152.92152215425028
2019-03-25 02 C,84.37704469851342
2019-03-25 03 C,50.50009770107762
2019-03-25 04 C,70.70049541811032
2019-03-25 05 C,129.9055121983947
2019-03-25 06 C,161.06250363378356
2019-03-25 07 C,200.88280407653917
2019-03-25 08 C,230.81054789969772
2019-03-25 09 C,230.81054789969772
2019-03-25 10 C,188.78146484267253
2019-03-25 11 C,188.57844147635367
2019-03-25 12 C,179.19720843458563
2019-03-25 13 C,143.32048145260822
2019-03-25 14 C,128.5646053638646
2019-03-25 15 C,90.8427683303936
2019-03-25 16 C,85.68069847280366
2019-03-25 17 C,89.38631587836336
2019-03-25 18 C,121.49185196530796
2019-03-25 19 C,197.16541543359605
2019-03-25 20 C,216.77642144634083
2019-03-25 21 C,215.76876151416022
2019-03-25 22 C,235.06052998129675
2019-03-25 23 C,215.36012964586203
2019-03-25 24 C,160.72610684653625
2019-03-26 01 C,223.10128157376474
2019-03-26 02 C,141.39607476266843
2019-03-26 03 C,98.24661001161871
2019-03-26 04 C,108.81372305274405
2019-03-26 05 C,164.75698871621358
2019-03-26 06 C,189.98326326861365
2019-03-26 07 C,221.19049189536233
2019-03-26 08 C,235.48411326266992
2019-03-26 09 C,235.48411326266992
2019-03-26 10 C,193.4550302056447
2019-03-26 11 C,193.25200683932584
2019-03-26 12 C,183.8707737975578
2019-03-26 13 C,147.9940468155804
2019-03-26 14 C,133.23817072683676
2019-03-26 15 C,94.53595315526216
2019-03-26 16 C,89.37388329767222
2019-03-26 17 C,93.07950070323193
2019-03-26 18 C,125.18503679017654
2019-03-26 19 C,200.85860025846463
2019-03-26 20 C,215.2031749854835
2019-03-26 21 C,219.4619463390288
2019-03-26 22 C,238.75371480616536
2019-03-26 23 C,219.05331447073064
2019-03-26 24 C,164.41929167140484
2019-03-27 01 C,203.66180526926797
2019-03-27 02 C,121.95659845817158
2019-03-27 03 C,73.63486561401712
2019-03-27 04 C,84.20197865514245
2019-03-27 05 C,140.14524431861196
2019-03-27 06 C,165.37151887101203
2019-03-27 07 C,196.57874749776073
2019-03-27 08 C,210.8723688650683
2019-03-27 09 C,210.8723688650683
2019-03-27 10 C,168.8432858080431
2019-03-27 11 C,168.64026244172425
2019-03-27 12 C,159.2590293999562
2019-03-27 13 C,123.38230241797875
2019-03-27 14 C,108.62642632923514
2019-03-27 15 C,69.92420875766054
2019-03-27 16 C,64.76213890007061
2019-03-27 17 C,68.46775630563032
2019-03-27 18 C,100.5732923925749
2019-03-27 19 C,176.24685586086304
2019-03-27 20 C,190.59143058788192
2019-03-27 21 C,194.8502019414272
2019-03-27 22 C,214.14197040856374
2019-03-27 23 C,194.44157007312901
2019-03-27 24 C,139.80754727380324
2019-03-28 01 C,196.59656752591627
2019-03-28 02 C,114.89136071481992
2019-03-28 03 C,66.56962787066546
2019-03-28 04 C,77.1367409117908
2019-03-28 05 C,133.08000657526028
2019-03-28 06 C,158.30628112766036
2019-03-28 07 C,189.51350975440906
2019-03-28 08 C,203.80713112171662
2019-03-28 09 C,203.80713112171662
2019-03-28 10 C,161.77804806469143
2019-03-28 11 C,161.57502469837257
2019-03-28 12 C,152.19379165660453
2019-03-28 13 C,116.31706467462706
2019-03-28 14 C,101.56118858588349
2019-03-28 15 C,62.85897101430887
2019-03-28 16 C,57.696901156718965
2019-03-28 17 C,61.402518562278644
2019-03-28 18 C,93.50805464922324
2019-03-28 19 C,169.18161811751136
2019-03-28 20 C,188.79262413025614
2019-03-28 21 C,187.78496419807553
2019-03-28 22 C,207.07673266521206
2019-03-28 23 C,187.37633232977734
2019-03-28 24 C,132.74230953045156
2019-03-29 01 C,190.94166803583983
2019-03-29 02 C,113.2090302547307
2019-03-29 03 C,58.7931457954311
2019-03-29 04 C,69.36025883655644
2019-03-29 05 C,124.69413591652658
2019-03-29 06 C,149.92041046892663
2019-03-29 07 C,181.12763909567533
2019-03-29 08 C,200.61821983091886
2019-03-29 09 C,200.61821983091886
2019-03-29 10 C,158.58913677389367
2019-03-29 11 C,158.3861134075748
2019-03-29 12 C,149.00488036580677
2019-03-29 13 C,113.12815338382929
2019-03-29 14 C,98.37227729508571
2019-03-29 15 C,62.249582430809525
2019-03-29 16 C,57.08751257321959
2019-03-29 17 C,60.79312997877928
2019-03-29 18 C,92.89866606572389
2019-03-29 19 C,171.54615384096448
2019-03-29 20 C,184.87144483501893
2019-03-29 21 C,181.24022060374455
2019-03-29 22 C,180.99082659682514
2019-03-29 23 C,160.25114573630017
2019-03-29 24 C,132.2980175048336
2019-03-30 01 C,166.25424169125765
2019-03-30 02 C,110.7612659561805
2019-03-30 03 C,73.66682637817304
2019-03-30 04 C,82.95399123311577
2019-03-30 05 C,110.41720247149289
2019-03-30 06 C,128.30966878204913
2019-03-30 07 C,116.21125398975614
2019-03-30 08 C,122.60678306050039
2019-03-30 09 C,174.70472564642785
2019-03-30 10 C,170.72254508129632
2019-03-30 11 C,166.41056859511778
2019-03-30 12 C,151.0881432944024
2019-03-30 13 C,127.82327384477253
2019-03-30 14 C,107.551819465534
2019-03-30 15 C,71.42912460125785
2019-03-30 16 C,66.26705474366788
2019-03-30 17 C,69.97267214922759
2019-03-30 18 C,102.07820823617213
2019-03-30 19 C,178.86840001092958
2019-03-30 20 C,173.93518914119338
2019-03-30 21 C,169.5167127038746
2019-03-30 22 C,165.01059232122665
2019-03-30 23 C,140.4489381611113
2019-03-30 24 C,120.30010764335236
2019-03-31 01 C,203.2291919883269
2019-03-31 02 C,140.726338308688
2019-03-31 03 C,103.63189873068055
2019-03-31 04 C,112.91906358562326
2019-03-31 05 C,112.97737609299992
2019-03-31 06 C,130.86984240355613
2019-03-31 07 C,92.98263030880142
2019-03-31 08 C,133.88295819335994
2019-03-31 09 C,212.37833697271188
2019-03-31 10 C,224.39909524359442
2019-03-31 11 C,209.88109565088843
2019-03-31 12 C,194.55867035017303
2019-03-31 13 C,171.29380090054323
2019-03-31 14 C,147.75625690454734
2019-03-31 15 C,111.67984889551028
2019-03-31 16 C,107.05618886021934
2019-03-31 17 C,110.76180626577906
2019-03-31 18 C,152.55041833684322
2019-03-31 19 C,237.00912836366365
2019-03-31 20 C,268.2383714005666
2019-03-31 21 C,265.2512309062393
2019-03-31 22 C,278.52058707434435
2019-03-31 23 C,219.53107449393474
2019-03-31 24 C,191.23975333489713
2019-01-01 01 D,1279.1971416510391
2019-01-01 02 D,1169.2295805467302
2019-01-01 03 D,1102.779573705088
2019-01-01 04 D,1141.9141128413535
2019-01-01 05 D,1229.1155039094144
2019-01-01 06 D,1253.0886874296025
2019-01-01 07 D,1411.968592871159
2019-01-01 08 D,1539.6523501376992
2019-01-01 09 D,1539.6523501376992
2019-01-01 10 D,1518.0492053351916
2019-01-01 11 D,1472.2645477277931
2019-01-01 12 D,1389.739264731121
2019-01-01 13 D,1333.8057857557317
2019-01-01 14 D,1289.2501302454973
2019-01-01 15 D,1227.948294066461
2019-01-01 16 D,1222.786224208871
2019-01-01 17 D,1249.4414228415303
2019-01-01 18 D,1402.1128828731062
2019-01-01 19 D,1630.107021837516
2019-01-01 20 D,1708.7469515242788
2019-01-01 21 D,1705.7127769898314
2019-01-01 22 D,1681.1041096729325
2019-01-01 23 D,1557.035028998076
2019-01-01 24 D,1446.190928483526
2019-01-02 01 D,1206.080839658422
2019-01-02 02 D,1096.113278554113
2019-01-02 03 D,1024.491003619366
2019-01-02 04 D,1063.6255427556314
2019-01-02 05 D,1224.1885218319262
2019-01-02 06 D,1248.1617053521143
2019-01-02 07 D,1407.0416107936708
2019-01-02 08 D,1622.7900806573525
2019-01-02 09 D,1622.7900806573525
2019-01-02 10 D,1552.2575244597297
2019-01-02 11 D,1475.9048372887714
2019-01-02 12 D,1361.4856076472668
2019-01-02 13 D,1297.9665928869006
2019-01-02 14 D,1253.4109373766662
2019-01-02 15 D,1192.10910119763
2019-01-02 16 D,1186.9470313400402
2019-01-02 17 D,1213.6022299726994
2019-01-02 18 D,1366.2736900042753
2019-01-02 19 D,1594.2678289686849
2019-01-02 20 D,1672.9077586554477
2019-01-02 21 D,1669.8735841210002
2019-01-02 22 D,1650.1183536287376
2019-01-02 23 D,1526.0492729538812
2019-01-02 24 D,1415.2051724393311
2019-01-03 01 D,1315.0896453304142
2019-01-03 02 D,1205.122084226105
2019-01-03 03 D,1133.499809291358
2019-01-03 04 D,1172.6343484276233
2019-01-03 05 D,1333.1973275039181
2019-01-03 06 D,1357.1705110241062
2019-01-03 07 D,1516.0504164656627
2019-01-03 08 D,1731.7988863293444
2019-01-03 09 D,1731.7988863293444
2019-01-03 10 D,1661.2663301317216
2019-01-03 11 D,1584.9136429607634
2019-01-03 12 D,1470.4944133192587
2019-01-03 13 D,1406.9753985588925
2019-01-03 14 D,1362.4197430486581
2019-01-03 15 D,1301.117906869622
2019-01-03 16 D,1295.9558370120321
2019-01-03 17 D,1322.6110356446914
2019-01-03 18 D,1475.2824956762672
2019-01-03 19 D,1703.2766346406768
2019-01-03 20 D,1781.9165643274396
2019-01-03 21 D,1778.8823897929922
2019-01-03 22 D,1759.1271593007295
2019-01-03 23 D,1635.0580786258731
2019-01-03 24 D,1524.213978111323
2019-01-04 01 D,1341.5902120887679
2019-01-04 02 D,1231.6226509844587
2019-01-04 03 D,1156.4455660064818
2019-01-04 04 D,1195.5801051427472
2019-01-04 05 D,1360.9095193034057
2019-01-04 06 D,1384.8827028235937
2019-01-04 07 D,1543.7626082651502
2019-01-04 08 D,1759.511078128832
2019-01-04 09 D,1759.511078128832
2019-01-04 10 D,1688.9785219312091
2019-01-04 11 D,1612.6258347602509
2019-01-04 12 D,1498.2066051187462
2019-01-04 13 D,1434.68759035838
2019-01-04 14 D,1390.1319348481454
2019-01-04 15 D,1328.8300986691092
2019-01-04 16 D,1323.6680288115194
2019-01-04 17 D,1350.3232274441787
2019-01-04 18 D,1502.9946874757545
2019-01-04 19 D,1696.5407078665046
2019-01-04 20 D,1740.3896240374795
2019-01-04 21 D,1734.7318852039382
2019-01-04 22 D,1685.6233029733896
2019-01-04 23 D,1590.9500453357052
2019-01-04 24 D,1533.5383076333555
2019-01-05 01 D,1460.1835082876737
2019-01-05 02 D,1365.6816146785209
2019-01-05 03 D,1307.8259745818364
2019-01-05 04 D,1345.680565531919
2019-01-05 05 D,1425.3952897845313
2019-01-05 06 D,1436.102073974828
2019-01-05 07 D,1525.4643909422582
2019-01-05 08 D,1669.8695590269097
2019-01-05 09 D,1744.1745418683931
2019-01-05 10 D,1749.1856696988343
2019-01-05 11 D,1689.3162786047892
2019-01-05 12 D,1572.9347572977283
2019-01-05 13 D,1499.4193604269117
2019-01-05 14 D,1454.8637049166775
2019-01-05 15 D,1393.5618687376414
2019-01-05 16 D,1388.3997988800513
2019-01-05 17 D,1415.0549975127108
2019-01-05 18 D,1563.2926744498427
2019-01-05 19 D,1737.2377443440807
2019-01-05 20 D,1762.4676158027432
2019-01-05 21 D,1750.2384382113341
2019-01-05 22 D,1686.0210190366604
2019-01-05 23 D,1606.9988024516317
2019-01-05 24 D,1556.1585035071496
2019-01-06 01 D,1498.3315613079994
2019-01-06 02 D,1400.792358784272
2019-01-06 03 D,1342.9367186875875
2019-01-06 04 D,1380.79130963767
2019-01-06 05 D,1415.8560971448721
2019-01-06 06 D,1426.562881335169
2019-01-06 07 D,1491.7312470934037
2019-01-06 08 D,1612.5203898172601
2019-01-06 09 D,1704.3249928716234
2019-01-06 10 D,1725.3390595380788
2019-01-06 11 D,1719.7362336975752
2019-01-06 12 D,1607.0978515612105
2019-01-06 13 D,1533.582454690394
2019-01-06 14 D,1489.0267991801595
2019-01-06 15 D,1421.57458676784
2019-01-06 16 D,1399.117992904969
2019-01-06 17 D,1425.7731915376282
2019-01-06 18 D,1574.0108684747602
2019-01-06 19 D,1755.6244566210614
2019-01-06 20 D,1801.8589375722527
2019-01-06 21 D,1794.4275690862155
2019-01-06 22 D,1735.8583529692478
2019-01-06 23 D,1644.6686020250543
2019-01-06 24 D,1580.7263757237617
2019-01-07 01 D,1341.5037990163817
2019-01-07 02 D,1240.6262802074718
2019-01-07 03 D,1194.7617044062943
2019-01-07 04 D,1233.1279548073396
2019-01-07 05 D,1400.9246841494282
2019-01-07 06 D,1424.8978676696163
2019-01-07 07 D,1587.4130569369897
2019-01-07 08 D,1736.5458629842626
2019-01-07 09 D,1736.5458629842626
2019-01-07 10 D,1666.0133067866398
2019-01-07 11 D,1589.6606196156815
2019-01-07 12 D,1475.2413899741769
2019-01-07 13 D,1411.7223752138107
2019-01-07 14 D,1367.1667197035763
2019-01-07 15 D,1309.8435456795528
2019-01-07 16 D,1304.681475821963
2019-01-07 17 D,1331.3366744546222
2019-01-07 18 D,1484.008134486198
2019-01-07 19 D,1712.0022734506078
2019-01-07 20 D,1802.9848707727656
2019-01-07 21 D,1799.9506962383182
2019-01-07 22 D,1775.3420289214193
2019-01-07 23 D,1639.8708903395373
2019-01-07 24 D,1529.0267898249872
2019-01-08 01 D,1269.6844597071652
2019-01-08 02 D,1159.7168986028562
2019-01-08 03 D,1093.2668917612139
2019-01-08 04 D,1132.4014308974793
2019-01-08 05 D,1275.1167846702392
2019-01-08 06 D,1299.0899681904273
2019-01-08 07 D,1457.9698736319838
2019-01-08 08 D,1673.7183434956655
2019-01-08 09 D,1673.7183434956655
2019-01-08 10 D,1603.1857872980427
2019-01-08 11 D,1526.8331001270844
2019-01-08 12 D,1412.4138704855798
2019-01-08 13 D,1348.8948557252136
2019-01-08 14 D,1304.3392002149792
2019-01-08 15 D,1243.037364035943
2019-01-08 16 D,1237.8752941783532
2019-01-08 17 D,1264.5304928110124
2019-01-08 18 D,1417.2019528425883
2019-01-08 19 D,1645.1960918069979
2019-01-08 20 D,1763.6901536408213
2019-01-08 21 D,1760.655979106374
2019-01-08 22 D,1740.9007486141113
2019-01-08 23 D,1605.4296100322292
2019-01-08 24 D,1466.1334352776441
2019-01-09 01 D,1220.7289581138602
2019-01-09 02 D,1110.7613970095513
2019-01-09 03 D,1039.139122074804
2019-01-09 04 D,1078.2736612110693
2019-01-09 05 D,1246.8512747444809
2019-01-09 06 D,1270.824458264669
2019-01-09 07 D,1429.7043637062254
2019-01-09 08 D,1645.4528335699072
2019-01-09 09 D,1645.4528335699072
2019-01-09 10 D,1574.9202773722843
2019-01-09 11 D,1498.567590201326
2019-01-09 12 D,1384.1483605598214
2019-01-09 13 D,1320.6293457994552
2019-01-09 14 D,1276.0736902892208
2019-01-09 15 D,1214.7718541101847
2019-01-09 16 D,1209.6097842525949
2019-01-09 17 D,1236.264982885254
2019-01-09 18 D,1388.93644291683
2019-01-09 19 D,1616.9305818812395
2019-01-09 20 D,1738.1998962888938
2019-01-09 21 D,1735.1657217544464
2019-01-09 22 D,1715.4104912621838
2019-01-09 23 D,1579.9393526803017
2019-01-09 24 D,1437.8679253518858
2019-01-10 01 D,1229.7374588768043
2019-01-10 02 D,1119.7698977724954
2019-01-10 03 D,1048.147622837748
2019-01-10 04 D,1087.2821619740134
2019-01-10 05 D,1255.859775507425
2019-01-10 06 D,1279.832959027613
2019-01-10 07 D,1438.7128644691695
2019-01-10 08 D,1654.4613343328513
2019-01-10 09 D,1654.4613343328513
2019-01-10 10 D,1583.9287781352284
2019-01-10 11 D,1507.5760909642702
2019-01-10 12 D,1393.1568613227655
2019-01-10 13 D,1329.6378465623993
2019-01-10 14 D,1285.082191052165
2019-01-10 15 D,1223.7803548731288
2019-01-10 16 D,1218.618285015539
2019-01-10 17 D,1245.2734836481982
2019-01-10 18 D,1397.944943679774
2019-01-10 19 D,1625.9390826441836
2019-01-10 20 D,1747.208397051838
2019-01-10 21 D,1744.1742225173905
2019-01-10 22 D,1724.4189920251279
2019-01-10 23 D,1588.9478534432458
2019-01-10 24 D,1446.8764261148299
2019-01-11 01 D,1220.3363264082716
2019-01-11 02 D,1110.3687653039626
2019-01-11 03 D,1035.1916803259858
2019-01-11 04 D,1074.3262194622512
2019-01-11 05 D,1215.9387341618913
2019-01-11 06 D,1239.9119176820793
2019-01-11 07 D,1398.7918231236358
2019-01-11 08 D,1614.5402929873176
2019-01-11 09 D,1614.5402929873176
2019-01-11 10 D,1544.0077367896947
2019-01-11 11 D,1467.6550496187365
2019-01-11 12 D,1353.2358199772318
2019-01-11 13 D,1289.7168052168656
2019-01-11 14 D,1245.1611497066312
2019-01-11 15 D,1183.8593135275948
2019-01-11 16 D,1178.697243670005
2019-01-11 17 D,1205.3524423026643
2019-01-11 18 D,1358.0239023342401
2019-01-11 19 D,1551.5699227249902
2019-01-11 20 D,1595.418838895965
2019-01-11 21 D,1589.7611000624238
2019-01-11 22 D,1549.7335222413071
2019-01-11 23 D,1455.0602646036227
2019-01-11 24 D,1397.648526901273
2019-01-12 01 D,1244.9597076552918
2019-01-12 02 D,1150.4578140461388
2019-01-12 03 D,1092.6021739494543
2019-01-12 04 D,1130.456764899537
2019-01-12 05 D,1236.2163055323797
2019-01-12 06 D,1246.9230897226767
2019-01-12 07 D,1336.2854066901068
2019-01-12 08 D,1480.690574774758
2019-01-12 09 D,1554.9955576162417
2019-01-12 10 D,1560.006685446683
2019-01-12 11 D,1500.1372943526378
2019-01-12 12 D,1383.755773045577
2019-01-12 13 D,1310.2403761747603
2019-01-12 14 D,1265.684720664526
2019-01-12 15 D,1204.3828844854895
2019-01-12 16 D,1199.2208146278997
2019-01-12 17 D,1225.876013260559
2019-01-12 18 D,1374.1136901976909
2019-01-12 19 D,1548.0587600919291
2019-01-12 20 D,1573.2886315505918
2019-01-12 21 D,1561.0594539591827
2019-01-12 22 D,1500.6826724347013
2019-01-12 23 D,1421.6604558496724
2019-01-12 24 D,1370.8201569051905
2019-01-13 01 D,1200.7693694264894
2019-01-13 02 D,1103.230166902762
2019-01-13 03 D,1045.3745268060775
2019-01-13 04 D,1083.2291177561601
2019-01-13 05 D,1153.4197260530248
2019-01-13 06 D,1164.1265102433217
2019-01-13 07 D,1227.7000299082897
2019-01-13 08 D,1348.4891726321462
2019-01-13 09 D,1449.1915916670546
2019-01-13 10 D,1470.20565833351
2019-01-13 11 D,1464.6028324930064
2019-01-13 12 D,1351.9644503566417
2019-01-13 13 D,1278.449053485825
2019-01-13 14 D,1233.8933979755907
2019-01-13 15 D,1175.217371359092
2019-01-13 16 D,1188.3481571588286
2019-01-13 17 D,1215.0033557914878
2019-01-13 18 D,1374.2137909120886
2019-01-13 19 D,1555.8273790583896
2019-01-13 20 D,1602.0618600095809
2019-01-13 21 D,1594.6304915235437
2019-01-13 22 D,1530.8209086473364
2019-01-13 23 D,1439.631157703143
2019-01-13 24 D,1375.6889314018504
2019-01-14 01 D,1228.3526432164806
2019-01-14 02 D,1102.4381453610465
2019-01-14 03 D,1056.573569559869
2019-01-14 04 D,1094.9398199609143
2019-01-14 05 D,1255.5721268695665
2019-01-14 06 D,1279.5453103897546
2019-01-14 07 D,1442.060499657128
2019-01-14 08 D,1680.370392015593
2019-01-14 09 D,1680.370392015593
2019-01-14 10 D,1609.8378358179702
2019-01-14 11 D,1533.485148647012
2019-01-14 12 D,1419.0659190055073
2019-01-14 13 D,1355.5469042451411
2019-01-14 14 D,1310.9912487349068
2019-01-14 15 D,1253.6680747108835
2019-01-14 16 D,1248.5060048532937
2019-01-14 17 D,1275.161203485953
2019-01-14 18 D,1427.8326635175288
2019-01-14 19 D,1655.8268024819383
2019-01-14 20 D,1726.9975577337643
2019-01-14 21 D,1723.963383199317
2019-01-14 22 D,1704.2081527070543
2019-01-14 23 D,1581.3376895693918
2019-01-14 24 D,1473.6283056164107
2019-01-15 01 D,1236.2459011937867
2019-01-15 02 D,1126.2783400894778
2019-01-15 03 D,1059.8283332478354
2019-01-15 04 D,1098.9628723841008
2019-01-15 05 D,1237.3156377429113
2019-01-15 06 D,1261.2888212630994
2019-01-15 07 D,1420.168726704656
2019-01-15 08 D,1635.9171965683377
2019-01-15 09 D,1635.9171965683377
2019-01-15 10 D,1565.3846403707148
2019-01-15 11 D,1489.0319531997566
2019-01-15 12 D,1374.612723558252
2019-01-15 13 D,1311.0937087978857
2019-01-15 14 D,1266.5380532876513
2019-01-15 15 D,1205.2362171086152
2019-01-15 16 D,1200.0741472510254
2019-01-15 17 D,1226.7293458836846
2019-01-15 18 D,1379.4008059152604
2019-01-15 19 D,1607.39494487967
2019-01-15 20 D,1677.6250904031267
2019-01-15 21 D,1674.5909158686793
2019-01-15 22 D,1654.8356853764167
2019-01-15 23 D,1531.9652222387542
2019-01-15 24 D,1424.255838285773
2019-01-16 01 D,1207.7954303934864
2019-01-16 02 D,1097.8278692891772
2019-01-16 03 D,1026.2055943544299
2019-01-16 04 D,1065.3401334906953
2019-01-16 05 D,1195.2344524463422
2019-01-16 06 D,1219.2076359665302
2019-01-16 07 D,1378.0875414080867
2019-01-16 08 D,1593.8360112717685
2019-01-16 09 D,1593.8360112717685
2019-01-16 10 D,1523.3034550741456
2019-01-16 11 D,1446.9507679031874
2019-01-16 12 D,1332.5315382616827
2019-01-16 13 D,1269.0125235013165
2019-01-16 14 D,1224.4568679910822
2019-01-16 15 D,1163.155031812046
2019-01-16 16 D,1157.9929619544562
2019-01-16 17 D,1184.6481605871154
2019-01-16 18 D,1337.3196206186913
