일자|시간|구분,공급량
2019-01-28 09 D,1613.5970785941117
2019-01-28 10 D,1513.569277970576
2019-01-28 11 D,1474.6805464817364
2019-01-28 12 D,1295.6599202923128
2019-01-28 13 D,1234.2258034160764
2019-01-28 14 D,1186.336349285875
2019-01-28 15 D,1136.1134711494337
2019-01-28 16 D,1123.5011597272758
2019-01-28 17 D,1141.9485836920169
2019-01-28 18 D,1304.2496320297878
2019-01-28 19 D,1536.4091656432472
2019-01-28 20 D,1567.9333000857036
2019-01-28 21 D,1567.9333000857036
2019-01-28 22 D,1565.083929308142
2019-01-28 23 D,1468.7458271239036
2019-01-28 24 D,1370.141584283487
2019-01-29 01 D,1170.7984508296802
2019-01-29 02 D,1026.9438908537884
2019-01-29 03 D,945.6578741639444
2019-01-29 04 D,987.0937029025829
2019-01-29 05 D,1109.5945187452014
2019-01-29 06 D,1138.214985060422
2019-01-29 07 D,1350.3297242906986
2019-01-29 08 D,1598.7747628091347
2019-01-29 09 D,1597.4675871580444
2019-01-29 10 D,1498.439043609178
2019-01-29 11 D,1459.938802518237
2019-01-29 12 D,1282.7065554205901
2019-01-29 13 D,1221.886152687142
2019-01-29 14 D,1174.4751043155736
2019-01-29 15 D,1124.7539423617861
2019-01-29 16 D,1112.2676253265681
2019-01-29 17 D,1130.5307633348923
2019-01-29 18 D,1291.2104577113962
2019-01-29 19 D,1521.0507655199383
2019-01-29 20 D,1552.2599803683609
2019-01-29 21 D,1552.2599803683609
2019-01-29 22 D,1549.439074216534
2019-01-29 23 D,1454.0633697813987
2019-01-29 24 D,1356.444162967332
2019-01-30 01 D,1112.045506746032
2019-01-30 02 D,981.1128654064463
2019-01-30 03 D,900.9368461659201
2019-01-30 04 D,940.4152065226697
2019-01-30 05 D,1043.9593969696327
2019-01-30 06 D,1070.8884198640847
2019-01-30 07 D,1270.4673717257167
2019-01-30 08 D,1504.2295353672648
2019-01-30 09 D,1502.9996126033384
2019-01-30 10 D,1409.8235655375547
2019-01-30 11 D,1373.5986535336397
2019-01-30 12 D,1206.8406703770347
2019-01-30 13 D,1149.6146978991576
2019-01-30 14 D,1105.00559918685
2019-01-30 15 D,1058.2229124952553
2019-01-30 16 D,1046.474525393332
2019-01-30 17 D,1063.6583286246982
2019-01-30 18 D,1214.8419998088866
2019-01-30 19 D,1431.098955334192
2019-01-30 20 D,1460.4637340877828
2019-01-30 21 D,1460.4637340877828
2019-01-30 22 D,1457.8095409132552
2019-01-30 23 D,1368.0704535056411
2019-01-30 24 D,1284.7989383107217
2019-01-31 01 D,1029.7901456344655
2019-01-31 02 D,908.5335791987393
2019-01-31 03 D,834.2826612906802
2019-01-31 04 D,870.8435247728137
2019-01-31 05 D,966.7356787804769
2019-01-31 06 D,991.6746154752724
2019-01-31 07 D,1176.5044500221597
2019-01-31 08 D,1392.9913171299931
2019-01-31 09 D,1391.8522870927998
2019-01-31 10 D,1305.562058577913
2019-01-31 11 D,1272.01420982079
2019-01-31 12 D,1117.5798361119998
2019-01-31 13 D,1064.5829297438179
2019-01-31 14 D,1023.2704954546657
2019-01-31 15 D,979.9451038729864
2019-01-31 16 D,969.0649362802295
2019-01-31 17 D,984.9788364110493
2019-01-31 18 D,1124.9898579667574
2019-01-31 19 D,1325.2651722547464
2019-01-31 20 D,1352.459859609829
2019-01-31 21 D,1352.459859609829
2019-01-31 22 D,1350.0018144065277
2019-01-31 23 D,1266.8945502224901
2019-01-31 24 D,1189.7768971213943
2019-02-01 01 D,1112.8118276479322
2019-02-01 02 D,985.283450302839
2019-02-01 03 D,908.0694387663757
2019-02-01 04 D,944.3961710190497
2019-02-01 05 D,1034.5165599251716
2019-02-01 06 D,1061.20223712055
2019-02-01 07 D,1258.9776820465067
2019-02-01 08 D,1489.7598540399574
2019-02-01 09 D,1488.5417544498612
2019-02-01 10 D,1396.2614031412372
2019-02-01 11 D,1360.7996745956198
2019-02-01 12 D,1210.298750275117
2019-02-01 13 D,1152.9089383191304
2019-02-01 14 D,1108.1721225731844
2019-02-01 15 D,1061.2554958078745
2019-02-01 16 D,1049.4734727618497
2019-02-01 17 D,1066.706473677964
2019-02-01 18 D,1212.5063612890028
2019-02-01 19 D,1406.1894743651726
2019-02-01 20 D,1427.07771984713
2019-02-01 21 D,1427.07771984713
2019-02-01 22 D,1431.837118499442
2019-02-01 23 D,1355.2437685855084
2019-02-01 24 D,1279.9519927902202
2019-02-02 01 D,1087.7105622939287
2019-02-02 02 D,955.943265259974
2019-02-02 03 D,881.0262337505873
2019-02-02 04 D,916.4429066290165
2019-02-02 05 D,984.2707705562691
2019-02-02 06 D,1009.6615936011526
2019-02-02 07 D,1093.416105257954
2019-02-02 08 D,1244.7253050868558
2019-02-02 09 D,1314.6024407684297
2019-02-02 10 D,1312.8548629541542
2019-02-02 11 D,1302.581125583175
2019-02-02 12 D,1178.0398601069433
2019-02-02 13 D,1105.1060329096335
2019-02-02 14 D,1062.2225261211004
2019-02-02 15 D,1017.8200584667387
2019-02-02 16 D,1006.519800236982
2019-02-02 17 D,1023.0481468261046
2019-02-02 18 D,1141.9192281362214
2019-02-02 19 D,1283.3332386369225
2019-02-02 20 D,1289.5175924653468
2019-02-02 21 D,1289.5175924653468
2019-02-02 22 D,1285.8585959175118
2019-02-02 23 D,1209.7290177014208
2019-02-02 24 D,1156.4111193917563
2019-02-03 01 D,1069.8762509482478
2019-02-03 02 D,950.1887403703528
2019-02-03 03 D,871.9515219194021
2019-02-03 04 D,908.8682070237286
2019-02-03 05 D,954.4065576330057
2019-02-03 06 D,971.7911044540692
2019-02-03 07 D,1024.9709974620184
2019-02-03 08 D,1193.4323959520186
2019-02-03 09 D,1297.91753638535
2019-02-03 10 D,1307.8764136456734
2019-02-03 11 D,1297.6416054457557
2019-02-03 12 D,1173.8831780220585
2019-02-03 13 D,1114.6470614770324
2019-02-03 14 D,1071.3936509440423
2019-02-03 15 D,1035.1962235980293
2019-02-03 16 D,1023.703237367489
2019-02-03 17 D,1040.5134779743953
2019-02-03 18 D,1170.4942605680426
2019-02-03 19 D,1326.0235876372622
2019-02-03 20 D,1339.2800469776873
2019-02-03 21 D,1339.2800469776873
2019-02-03 22 D,1307.4994930044866
2019-02-03 23 D,1212.1982379352967
2019-02-03 24 D,1154.5362289031843
2019-02-04 01 D,1041.7752982506738
2019-02-04 02 D,919.4853550823331
2019-02-04 03 D,867.880895067725
2019-02-04 04 D,923.3092428105343
2019-02-04 05 D,1076.4601471087044
2019-02-04 06 D,1112.1853418696662
2019-02-04 07 D,1319.4535235580656
2019-02-04 08 D,1593.1471709378773
2019-02-04 09 D,1591.8445935910229
2019-02-04 10 D,1493.1644067231432
2019-02-04 11 D,1450.1275799183893
2019-02-04 12 D,1274.0855709232208
2019-02-04 13 D,1213.673619597047
2019-02-04 14 D,1166.5809694694458
2019-02-04 15 D,1117.193719782901
2019-02-04 16 D,1104.791257071816
2019-02-04 17 D,1122.9317453756744
2019-02-04 18 D,1282.5323635813722
2019-02-04 19 D,1510.829133482344
2019-02-04 20 D,1546.7960154136185
2019-02-04 21 D,1546.7960154136185
2019-02-04 22 D,1543.9850324765457
2019-02-04 23 D,1448.944834983683
2019-02-04 24 D,1351.6690271702234
2019-02-05 01 D,1160.3693147847973
2019-02-05 02 D,1018.5708789631727
2019-02-05 03 D,937.9469692135427
2019-02-05 04 D,984.6202712117492
2019-02-05 05 D,1108.2904930250947
2019-02-05 06 D,1136.8773540743366
2019-02-05 07 D,1348.743034741023
2019-02-05 08 D,1595.9669607113776
2019-02-05 09 D,1594.6620793148415
2019-02-05 10 D,1495.807343078591
2019-02-05 11 D,1452.6943910538323
2019-02-05 12 D,1276.340992078039
2019-02-05 13 D,1215.8221817330418
2019-02-05 14 D,1168.646232286747
2019-02-05 15 D,1119.1716245041955
2019-02-05 16 D,1106.7472238327036
2019-02-05 17 D,1124.919799740729
2019-02-05 18 D,1284.802725752924
2019-02-05 19 D,1513.5033158963588
2019-02-05 20 D,1549.5338174530375
2019-02-05 21 D,1549.5338174530375
2019-02-05 22 D,1546.717862339566
2019-02-05 23 D,1451.5095540336947
2019-02-05 24 D,1354.0616809723824
2019-02-06 01 D,1152.2930838516013
2019-02-06 02 D,1017.4008480026918
2019-02-06 03 D,923.3867397692029
2019-02-06 04 D,972.3314651012192
2019-02-06 05 D,1100.0064064994888
2019-02-06 06 D,1128.3797833154156
2019-02-06 07 D,1338.6632691995044
2019-02-06 08 D,1596.28850040075
2019-02-06 09 D,1594.9833562741956
2019-02-06 10 D,1484.0001955530163
2019-02-06 11 D,1441.2273280335703
2019-02-06 12 D,1261.8655515323028
2019-02-06 13 D,1202.0325693619907
2019-02-06 14 D,1150.0152767203328
2019-02-06 15 D,1096.1342483764115
2019-02-06 16 D,1083.9653671138835
2019-02-06 17 D,1101.764207018206
2019-02-06 18 D,1263.9414290060586
2019-02-06 19 D,1497.362496022344
2019-02-06 20 D,1543.5877929704789
2019-02-06 21 D,1543.5877929704789
2019-02-06 22 D,1540.7826365495982
2019-02-06 23 D,1438.8918073622604
2019-02-06 24 D,1333.8334356181565
2019-02-07 01 D,1178.4926331558313
2019-02-07 02 D,1040.5360281249975
2019-02-07 03 D,944.3861858804015
2019-02-07 04 D,994.4427966147265
2019-02-07 05 D,1125.018150725875
2019-02-07 06 D,1154.0360902251518
2019-02-07 07 D,1369.0966207594056
2019-02-07 08 D,1624.801402319442
2019-02-07 09 D,1623.4729603062121
2019-02-07 10 D,1510.5086596873405
2019-02-07 11 D,1466.97226161217
2019-02-07 12 D,1284.4087311759936
2019-02-07 13 D,1223.5076814952117
2019-02-07 14 D,1170.5618377728972
2019-02-07 15 D,1115.7189891466269
2019-02-07 16 D,1103.3328834329045
2019-02-07 17 D,1121.4494471399908
2019-02-07 18 D,1286.521664755011
2019-02-07 19 D,1524.1094881136369
2019-02-07 20 D,1571.159944297385
2019-02-07 21 D,1571.159944297385
2019-02-07 22 D,1568.3047135474928
2019-02-07 23 D,1464.595049992848
2019-02-07 24 D,1357.6613006644661
2019-02-08 01 D,1235.6408376820768
2019-02-08 02 D,1086.7634325275567
2019-02-08 03 D,983.72818146431
2019-02-08 04 D,1026.2393367207028
2019-02-08 05 D,1164.363755735712
2019-02-08 06 D,1194.3956472614298
2019-02-08 07 D,1433.1780549241744
2019-02-08 08 D,1708.4083167520364
2019-02-08 09 D,1707.0115595450995
2019-02-08 10 D,1586.3512211334544
2019-02-08 11 D,1540.630308980249
2019-02-08 12 D,1334.9958344304857
2019-02-08 13 D,1253.869306121511
2019-02-08 14 D,1213.0722689938632
2019-02-08 15 D,1156.2394330964805
2019-02-08 16 D,1143.4038942601842
2019-02-08 17 D,1157.2858167254044
2019-02-08 18 D,1317.070188826741
2019-02-08 19 D,1530.5936446303415
2019-02-08 20 D,1585.034577536302
2019-02-08 21 D,1585.034577536302
2019-02-08 22 D,1577.1139295436824
2019-02-08 23 D,1485.4790503036265
2019-02-08 24 D,1364.874373777331
2019-02-09 01 D,1214.856650989862
2019-02-09 02 D,1075.352262394741
2019-02-09 03 D,968.0455524557914
2019-02-09 04 D,1007.9948846947162
2019-02-09 05 D,1114.6278322516387
2019-02-09 06 D,1143.37800907527
2019-02-09 07 D,1238.2137304559194
2019-02-09 08 D,1419.966801333708
2019-02-09 09 D,1499.6738519734831
2019-02-09 10 D,1485.5592022882215
2019-02-09 11 D,1468.7535802828063
2019-02-09 12 D,1310.0706031179507
2019-02-09 13 D,1228.9695309263761
2019-02-09 14 D,1188.9820100153977
2019-02-09 15 D,1133.9124409921549
2019-02-09 16 D,1121.3245423295828
2019-02-09 17 D,1134.9386364056127
2019-02-09 18 D,1268.4074243227644
2019-02-09 19 D,1427.5787197419836
2019-02-09 20 D,1451.9798639517016
2019-02-09 21 D,1451.9798639517016
2019-02-09 22 D,1435.8360512190366
2019-02-09 23 D,1350.8339205327288
2019-02-09 24 D,1255.2886266413666
2019-02-10 01 D,1177.8359936335773
2019-02-10 02 D,1046.0822589395013
2019-02-10 03 D,959.9576025470507
2019-02-10 04 D,998.5426361646956
2019-02-10 05 D,1067.885420807577
2019-02-10 06 D,1087.3348253526099
2019-02-10 07 D,1146.8311851610786
2019-02-10 08 D,1328.9432004695134
2019-02-10 09 D,1445.2823943329336
2019-02-10 10 D,1456.3711266392277
2019-02-10 11 D,1439.8954772078393
2019-02-10 12 D,1302.580487765505
2019-02-10 13 D,1236.8556164390643
2019-02-10 14 D,1188.8642049907864
2019-02-10 15 D,1148.701692769775
2019-02-10 16 D,1135.9497588953682
2019-02-10 17 D,1149.7412607235228
2019-02-10 18 D,1275.7802267263685
2019-02-10 19 D,1445.2874758542905
2019-02-10 20 D,1477.5661092522816
2019-02-10 21 D,1477.5661092522816
2019-02-10 22 D,1442.5065333494704
2019-02-10 23 D,1337.3723815486883
2019-02-10 24 D,1265.3001480717242
2019-02-11 01 D,1015.1966921480824
2019-02-11 02 D,896.0237160149527
2019-02-11 03 D,828.134723612905
2019-02-11 04 D,883.7501499088849
2019-02-11 05 D,1067.6915369257163
2019-02-11 06 D,1103.1259921104527
2019-02-11 07 D,1323.6771237488733
2019-02-11 08 D,1610.0656310162167
2019-02-11 09 D,1608.7492295988852
2019-02-11 10 D,1495.030510474398
2019-02-11 11 D,1451.9399337719883
2019-02-11 12 D,1258.1356617015963
2019-02-11 13 D,1181.6763627492019
2019-02-11 14 D,1143.226389317149
2019-02-11 15 D,1089.663160608031
2019-02-11 16 D,1077.5660535142606
2019-02-11 17 D,1090.6493455264597
2019-02-11 18 D,1247.195642742628
2019-02-11 19 D,1478.3899955444745
2019-02-11 20 D,1539.0512300825392
2019-02-11 21 D,1539.0512300825392
2019-02-11 22 D,1536.2543126031883
2019-02-11 23 D,1434.662743941161
2019-02-11 24 D,1296.5966980049104
2019-02-12 01 D,1158.7728518543008
2019-02-12 02 D,1010.3953777095253
2019-02-12 03 D,913.81063798807
2019-02-12 04 D,962.2483248141618
2019-02-12 05 D,1099.0109179717801
2019-02-12 06 D,1127.3586406489608
2019-02-12 07 D,1352.750286953238
2019-02-12 08 D,1612.5458155826186
2019-02-12 09 D,1611.227387606955
2019-02-12 10 D,1497.3336021123253
2019-02-12 11 D,1454.176688830426
2019-02-12 12 D,1260.07406121496
2019-02-12 13 D,1183.4970555909263
2019-02-12 14 D,1144.9878896412943
2019-02-12 15 D,1091.342202036267
2019-02-12 16 D,1079.2264718288664
2019-02-12 17 D,1092.3299051551755
2019-02-12 18 D,1249.1172004429359
2019-02-12 19 D,1480.6674696361567
2019-02-12 20 D,1541.4220902255304
2019-02-12 21 D,1541.4220902255304
2019-02-12 22 D,1538.6208669802118
2019-02-12 23 D,1436.8729013124873
2019-02-12 24 D,1298.5943070667934
2019-02-13 01 D,1157.1529613128835
2019-02-13 02 D,1014.8882496945774
2019-02-13 03 D,915.3202114283563
2019-02-13 04 D,963.8378276327318
2019-02-13 05 D,1094.4210099384777
2019-02-13 06 D,1122.6504488441828
2019-02-13 07 D,1347.1016254575602
2019-02-13 08 D,1605.8131306791818
2019-02-13 09 D,1604.5002039790581
2019-02-13 10 D,1491.081651950246
2019-02-13 11 D,1448.1048153018864
2019-02-13 12 D,1254.8121007474836
2019-02-13 13 D,1178.5546205095504
2019-02-13 14 D,1140.206137992474
2019-02-13 15 D,1086.784292504345
2019-02-13 16 D,1074.71911642009
2019-02-13 17 D,1087.7678743309957
2019-02-13 18 D,1243.900958597389
2019-02-13 19 D,1474.485060615976
2019-02-13 20 D,1534.9861763386727
2019-02-13 21 D,1534.9861763386727
2019-02-13 22 D,1532.1966414837752
2019-02-13 23 D,1430.8732296067094
2019-02-13 24 D,1293.1716169347367
2019-02-14 01 D,1157.1529613128835
2019-02-14 02 D,1014.8882496945774
2019-02-14 03 D,915.3202114283563
2019-02-14 04 D,963.8378276327318
2019-02-14 05 D,1094.4210099384777
2019-02-14 06 D,1122.6504488441828
2019-02-14 07 D,1347.1016254575602
2019-02-14 08 D,1605.8131306791818
2019-02-14 09 D,1604.5002039790581
2019-02-14 10 D,1491.081651950246
2019-02-14 11 D,1448.1048153018864
2019-02-14 12 D,1254.8121007474836
2019-02-14 13 D,1178.5546205095504
2019-02-14 14 D,1140.206137992474
2019-02-14 15 D,1086.784292504345
2019-02-14 16 D,1074.71911642009
2019-02-14 17 D,1087.7678743309957
2019-02-14 18 D,1243.900958597389
2019-02-14 19 D,1474.485060615976
2019-02-14 20 D,1534.9861763386727
2019-02-14 21 D,1534.9861763386727
2019-02-14 22 D,1532.1966414837752
2019-02-14 23 D,1430.8732296067094
2019-02-14 24 D,1293.1716169347367
2019-02-15 01 D,1092.3632025666084
2019-02-15 02 D,934.3991706624315
2019-02-15 03 D,845.7961844693699
2019-02-15 04 D,882.3527538314535
2019-02-15 05 D,1016.4154723458987
2019-02-15 06 D,1042.634677252258
2019-02-15 07 D,1251.1025611077241
2019-02-15 08 D,1491.3910765718904
2019-02-15 09 D,1490.171644110177
2019-02-15 10 D,1374.5002638440455
2019-02-15 11 D,1334.8813528603644
2019-02-15 12 D,1156.6912521234517
2019-02-15 13 D,1064.058927847742
2019-02-15 14 D,1029.4328130718263
2019-02-15 15 D,981.1964597144419
2019-02-15 16 D,970.3024126892689
2019-02-15 17 D,982.0845683170689
2019-02-15 18 D,1138.8241464404593
2019-02-15 19 D,1341.9703562747186
2019-02-15 20 D,1389.706620601078
2019-02-15 21 D,1389.706620601078
2019-02-15 22 D,1382.7614393554725
2019-02-15 23 D,1302.411846072908
2019-02-15 24 D,1196.660228487678
2019-02-16 01 D,1107.8145941449973
2019-02-16 02 D,953.7125747767924
2019-02-16 03 D,858.5327076311519
2019-02-16 04 D,893.9673243221418
2019-02-16 05 D,1003.6432268428874
2019-02-16 06 D,1029.533285858448
2019-02-16 07 D,1114.9345840275116
2019-02-16 08 D,1278.6065419480444
2019-02-16 09 D,1350.3841959666395
2019-02-16 10 D,1337.6736962859898
2019-02-16 11 D,1322.539926911891
2019-02-16 12 D,1179.6430094854186
2019-02-16 13 D,1075.7755434151306
2019-02-16 14 D,1040.768509926819
2019-02-16 15 D,992.5579131440041
2019-02-16 16 D,981.5378503846958
2019-02-16 17 D,993.4562948487477
2019-02-16 18 D,1131.2857422612046
2019-02-16 19 D,1291.060163852987
2019-02-16 20 D,1313.1294736852817
2019-02-16 21 D,1313.1294736852817
2019-02-16 22 D,1298.5284040792985
2019-02-16 23 D,1221.6492896247307
2019-02-16 24 D,1135.234543013531
2019-02-17 01 D,1051.3493553527994
2019-02-17 02 D,902.087766953106
2019-02-17 03 D,822.6064885888877
2019-02-17 04 D,855.676505378059
2019-02-17 05 D,934.2061977137402
2019-02-17 06 D,951.2231794390723
2019-02-17 07 D,1003.2786788884405
2019-02-17 08 D,1167.788035680308
2019-02-17 09 D,1270.0298891822122
2019-02-17 10 D,1270.2285604516846
2019-02-17 11 D,1255.8572615242324
2019-02-17 12 D,1124.3634333697366
2019-02-17 13 D,1045.6764015096053
2019-02-17 14 D,1016.3776220578671
2019-02-17 15 D,982.03719816084
2019-02-17 16 D,971.1338260723558
2019-02-17 17 D,982.9260669647888
2019-02-17 18 D,1126.0535399169407
2019-02-17 19 D,1293.5134888070356
2019-02-17 20 D,1322.404789486574
2019-02-17 21 D,1322.404789486574
2019-02-17 22 D,1291.0243795226174
2019-02-17 23 D,1196.9230477247957
2019-02-17 24 D,1110.5764178938923
2019-02-18 01 D,950.5200994760945
2019-02-18 02 D,815.9317423421642
2019-02-18 03 D,754.1043102924921
2019-02-18 04 D,804.7540381580145
2019-02-18 05 D,987.1173420710404
2019-02-18 06 D,1019.8802099941826
2019-02-18 07 D,1223.802848524878
2019-02-18 08 D,1488.5990416478803
2019-02-18 09 D,1487.3818905573664
2019-02-18 10 D,1371.926913711546
2019-02-18 11 D,1332.3821236368235
2019-02-18 12 D,1154.5253892622409
2019-02-18 13 D,1062.0663658649203
2019-02-18 14 D,1027.5050312416433
2019-02-18 15 D,979.3589207068641
2019-02-18 16 D,968.4852547736418
2019-02-18 17 D,980.2453677944408
2019-02-18 18 D,1142.1449388629346
2019-02-18 19 D,1372.8042913618197
2019-02-18 20 D,1429.1360663357525
2019-02-18 21 D,1429.1360663357525
2019-02-18 22 D,1426.538767957847
2019-02-18 23 D,1332.1979021858665
2019-02-18 24 D,1203.9857830220008
2019-02-19 01 D,1101.0344062140584
2019-02-19 02 D,933.727103667307
2019-02-19 03 D,844.4639173723966
2019-02-19 04 D,889.229811812049
2019-02-19 05 D,1031.1318324307852
2019-02-19 06 D,1057.730283840691
2019-02-19 07 D,1269.2135419737642
2019-02-19 08 D,1512.9776998022835
2019-02-19 09 D,1511.7406289148792
2019-02-19 10 D,1394.396125200382
2019-02-19 11 D,1354.2041482706297
2019-02-19 12 D,1173.4366248806489
2019-02-19 13 D,1079.4644245399545
2019-02-19 14 D,1044.337461892905
2019-02-19 15 D,995.4033959839782
2019-02-19 16 D,984.3517725083169
2019-02-19 17 D,996.3043505933213
2019-02-19 18 D,1160.8535570254746
2019-02-19 19 D,1395.2878619427402
2019-02-19 20 D,1452.5415582169185
2019-02-19 21 D,1452.5415582169185
2019-02-19 22 D,1449.9017526625787
2019-02-19 23 D,1354.0169118662175
2019-02-19 24 D,1223.7064834681503
2019-02-20 01 D,1053.8815616589131
2019-02-20 02 D,876.0027169903054
2019-02-20 03 D,790.0469633814579
2019-02-20 04 D,831.9315715024028
2019-02-20 05 D,972.512766170963
2019-02-20 06 D,997.6005807255614
2019-02-20 07 D,1196.5285669393365
2019-02-20 08 D,1460.8208129979403
2019-02-20 09 D,1447.5444525256219
2019-02-20 10 D,1335.1796976952207
2019-02-20 11 D,1300.8713737114315
2019-02-20 12 D,1106.6046619758151
2019-02-20 13 D,1003.0167829737162
2019-02-20 14 D,959.8183877850878
2019-02-20 15 D,914.8408068331472
2019-02-20 16 D,904.68274454476
2019-02-20 17 D,915.6689162110022
2019-02-20 18 D,1076.9235301627707
2019-02-20 19 D,1333.029393758826
2019-02-20 20 D,1383.2734526080794
2019-02-20 21 D,1383.2734526080794
2019-02-20 22 D,1380.7594462294776
2019-02-20 23 D,1289.443969990341
2019-02-20 24 D,1165.3434476422135
2019-02-21 01 D,1053.8815616589131
2019-02-21 02 D,876.0027169903054
2019-02-21 03 D,790.0469633814579
2019-02-21 04 D,831.9315715024028
2019-02-21 05 D,972.512766170963
2019-02-21 06 D,997.6005807255614
2019-02-21 07 D,1196.5285669393365
2019-02-21 08 D,1460.8208129979403
2019-02-21 09 D,1447.5444525256219
2019-02-21 10 D,1335.1796976952207
2019-02-21 11 D,1300.8713737114315
2019-02-21 12 D,1106.6046619758151
2019-02-21 13 D,1003.0167829737162
2019-02-21 14 D,959.8183877850878
2019-02-21 15 D,914.8408068331472
2019-02-21 16 D,904.68274454476
2019-02-21 17 D,915.6689162110022
2019-02-21 18 D,1076.9235301627707
2019-02-21 19 D,1333.029393758826
2019-02-21 20 D,1383.2734526080794
2019-02-21 21 D,1383.2734526080794
2019-02-21 22 D,1380.7594462294776
2019-02-21 23 D,1289.443969990341
2019-02-21 24 D,1165.3434476422135
2019-02-22 01 D,1056.2494017413599
2019-02-22 02 D,880.4253592437242
2019-02-22 03 D,796.9348865293007
2019-02-22 04 D,831.3820918436626
2019-02-22 05 D,971.1161900069148
2019-02-22 06 D,996.1680142334635
2019-02-22 07 D,1194.810623517873
2019-02-22 08 D,1458.7237227753103
2019-02-22 09 D,1445.4664082253726
2019-02-22 10 D,1333.262848957812
2019-02-22 11 D,1299.0037428057442
2019-02-22 12 D,1105.015721056028
2019-02-22 13 D,1001.576446538355
2019-02-22 14 D,958.440022647014
2019-02-22 15 D,913.5269653661097
2019-02-22 16 D,903.3834755704087
2019-02-22 17 D,914.35388675973
2019-02-22 18 D,1070.2424475769292
2019-02-22 19 D,1298.7811142061844
2019-02-22 20 D,1340.6626161231577
2019-02-22 21 D,1340.6626161231577
2019-02-22 22 D,1333.9623603672735
2019-02-22 23 D,1256.446337986274
2019-02-22 24 D,1154.4241071240008
2019-02-23 01 D,1062.0889288831033
2019-02-23 02 D,890.9877107358548
2019-02-23 03 D,802.0611855738375
2019-02-23 04 D,835.1677387481144
2019-02-23 05 D,945.3150626555292
2019-02-23 06 D,969.7019814788986
2019-02-23 07 D,1049.6674902986151
2019-02-23 08 D,1222.6612898434098
2019-02-23 09 D,1291.3007769193473
2019-02-23 10 D,1269.6042870411602
2019-02-23 11 D,1259.2846093415335
2019-02-23 12 D,1102.6770684634096
2019-02-23 13 D,998.2475619912894
2019-02-23 14 D,955.2543652577411
2019-02-23 15 D,911.0011619923766
2019-02-23 16 D,900.8856871833492
2019-02-23 17 D,911.8257995377072
2019-02-23 18 D,1048.0833945775341
2019-02-23 19 D,1231.7942119272966
2019-02-23 20 D,1248.8272995519371
2019-02-23 21 D,1248.8272995519371
2019-02-23 22 D,1234.9406804922187
2019-02-23 23 D,1161.8233675221056
2019-02-23 24 D,1079.6370140757738
2019-02-24 01 D,1014.232750057026
2019-02-24 02 D,848.0068717934355
2019-02-24 03 D,773.2852843913417
2019-02-24 04 D,806.7753000260342
2019-02-24 05 D,888.0347838253598
2019-02-24 06 D,904.211631996945
2019-02-24 07 D,953.2634388464212
2019-02-24 08 D,1126.9971743777637
2019-02-24 09 D,1225.6707732961206
2019-02-24 10 D,1225.8625109112859
2019-02-24 11 D,1215.8980980539657
2019-02-24 12 D,1068.67756375487
2019-02-24 13 D,979.2747850389941
2019-02-24 14 D,941.4794087824492
2019-02-24 15 D,909.6670888433264
2019-02-24 16 D,899.566410926995
2019-02-24 17 D,910.4905201108004
2019-02-24 18 D,1052.8674870236612
2019-02-24 19 D,1245.5276456226673
2019-02-24 20 D,1269.2582887049984
2019-02-24 21 D,1269.2582887049984
2019-02-24 22 D,1239.1380819652745
2019-02-24 23 D,1148.8157575759724
2019-02-24 24 D,1065.9367147345154
2019-02-25 01 D,923.6124589968931
2019-02-25 02 D,772.5762219378478
2019-02-25 03 D,714.0300438202249
2019-02-25 04 D,761.9917315520015
2019-02-25 05 D,947.6683450075424
2019-02-25 06 D,979.1232080759344
2019-02-25 07 D,1174.3703767509883
2019-02-25 08 D,1463.0080215484993
2019-02-25 09 D,1449.7117966927442
2019-02-25 10 D,1337.178919237216
2019-02-25 11 D,1302.8192623821847
2019-02-25 12 D,1108.2618845066288
2019-02-25 13 D,1004.5190150346496
2019-02-25 14 D,961.2559854541128
2019-02-25 15 D,916.211108053273
2019-02-25 16 D,906.0378470479866
2019-02-25 17 D,917.0404564666486
2019-02-25 18 D,1078.5363431293517
2019-02-25 19 D,1335.0253979686327
2019-02-25 20 D,1385.344633087202
2019-02-25 21 D,1385.344633087202
2019-02-25 22 D,1382.8268651967935
2019-02-25 23 D,1291.3747607275395
2019-02-25 24 D,1167.0885564400148
2019-02-26 01 D,1022.9322437540869
2019-02-26 02 D,840.6890119155532
2019-02-26 03 D,760.31063968453
2019-02-26 04 D,799.3922247697666
2019-02-26 05 D,943.1546412007943
2019-02-26 06 D,967.4858850965206
2019-02-26 07 D,1160.41482036585
2019-02-26 08 D,1416.736832177857
2019-02-26 09 D,1403.8608455511003
2019-02-26 10 D,1294.8846631454123
2019-02-26 11 D,1261.6109717807667
2019-02-26 12 D,1073.2027414116662
2019-02-26 13 D,972.7387514871599
2019-02-26 14 D,930.8430858861943
2019-02-26 15 D,887.2218892451001
2019-02-26 16 D,877.3701626027159
2019-02-26 17 D,888.0250254131022
2019-02-26 18 D,1044.416700456496
2019-02-26 19 D,1292.7992057050087
2019-02-26 20 D,1341.5280596078424
2019-02-26 21 D,1341.5280596078424
2019-02-26 22 D,1339.0898678626008
2019-02-26 23 D,1250.5281831055042
2019-02-26 24 D,1130.1701475234106
2019-02-27 01 D,998.9683862655277
2019-02-27 02 D,825.7966296637595
