id,value
10434,494770.5077095993
10437,409049.79162506975
10449,57029.675894884196
10453,868942.6780721942
10457,522786.65409997146
10460,106706.56009508258
10462,53900.839859476815
10463,376369.4265904796
10468,528248.9618940373
10469,444797.6142041224
10478,332527.40417482425
10483,347944.44113139674
10486,448247.61262979644
10487,674201.9298992447
10489,506240.27426468924
10494,526796.7816517114
10498,488371.644966925
10505,465423.49124762544
10515,578096.869078616
10516,590078.5759764095
10518,663739.4051079964
10521,812656.1155202778
10523,575553.2512923264
10527,924647.6551277144
10533,781234.3300235041
10539,604850.0121770669
10541,420960.7400974564
10544,516990.14301922766
10545,534269.9472700971
10551,396910.5101322245
10555,506883.30113657156
10557,466449.3624960239
10558,607842.0170169546
10573,777162.7315589857
10584,115355.28014291462
10591,333467.2754210866
10595,601244.170149314
10608,448736.75127813424
10613,584854.7361135398
10616,523326.6772220793
10617,961822.8066240589
10621,561028.7716762782
10623,630470.9606202904
10629,348156.1824904912
10632,488242.46979939385
10641,620582.6621077314
10644,976358.6955817234
10645,383956.8300641429
10658,676604.4782916298
10659,690156.4618598309
10663,517228.03910170635
10665,396377.0066132746
10683,528347.1477564865
10693,393630.6861666965
10695,494031.65228153043
10697,429163.14157079445
10706,500204.69090921746
10707,811971.8979069754
10714,851560.2679101616
10715,578228.8375922466
10725,388124.4761775989
10727,438276.5686777876
10729,106706.56009508258
10733,600325.5028948714
10745,581272.1896837064
10752,516292.6476007563
10755,719497.8087856631
10757,466405.77415249305
10759,432962.5830817114
10764,503549.50467207376
10772,636662.2251364049
10781,481111.4098073225
10783,784916.0478550091
10785,418817.56274449086
10789,396910.5101322245
10791,172489.56086666157
10792,376096.07650973
10797,872004.1100422705
10801,505561.050185731
10806,173007.68355428014
10808,574791.0362506993
10811,255664.08302428154
10813,357690.15774288663
10817,680421.709526085
10821,429013.6784757869
10823,399297.727919216
10829,685555.4366989684
10840,465757.7670215846
10843,615612.6027762407
10847,250961.7796518117
10855,860547.7716494001
10857,760856.8808585975
10861,347806.60901604587
10865,679251.6796278843
10866,303765.21354961774
10869,343088.9093530142
10875,367561.4453855849
10881,384918.96038324933
10883,334449.9020833798
10884,526047.1336490741
10888,413819.84843704343
10892,614956.5053004144
10894,676866.0836270485
10895,685740.0118519462
10901,618045.6132020777
10902,525018.1027230875
10905,796319.6442155296
10911,447298.8849220423
10915,602027.8979158531
10918,492246.5596736449
10919,439406.44575832627
10926,428346.63282829936
10927,574827.7330071267
10930,678744.0770927455
10932,349544.515887828
10935,308915.8834536018
10937,424259.33906595554
10938,432962.5830817114
10945,437383.8828558172
10946,400784.64345896785
10947,680029.9474449852
10948,788571.2521494107
10949,406247.0360679417
10952,928969.2322086177
10954,51835.38742169472
10959,491763.29769270134
10976,516351.46281577216
10977,800428.2647053893
10980,602632.9090891393
10981,454018.7859093054
10984,223194.95428587144
10993,307031.5707136938
11005,430060.87625857635
11011,549452.5046812545
11023,518802.05589894333
11037,728489.8533187213
11038,381717.42265935935
11039,299516.17767063837
11041,455094.3182252059
11044,377972.326778417
11049,361851.003404847
11051,682030.2287271926
11059,415081.9334980047
11071,600825.6773519936
11073,532532.0062475164
11083,366956.44940991513
11084,898564.951469219
11086,549493.5767862145
11091,927668.876674993
11092,552658.9459459109
11093,403363.60685760697
11097,528401.8111005861
11110,445994.5834250136
11115,504816.5220073167
11117,609254.5305922776
11120,393418.4730850824
11121,494622.2512515891
11123,640497.0978880064
11124,671900.7733116151
11127,436409.36471899395
11137,342799.2271282792
11145,435515.451546835
11146,1039218.1377044652
11152,487164.62041991844
11154,671511.4549922477
11155,505194.52895046776
11156,901986.0761542098
11157,590375.4947730586
11158,262698.79470711446
11161,544597.3185940475
11167,596208.413657035
11169,626046.0461575454
11170,597261.6117614995
11171,304710.2790001998
11173,466672.282372963
11177,472845.2856129462
11183,304668.2323678921
11190,765397.6180122325
11191,477396.27032558224
11200,285168.79047181533
11205,460985.450497921
11211,679059.6048837324
11230,448190.89783114387
11232,506288.2654607031
11233,427396.7837159126
11236,644926.3212549946
11237,705144.3120169591
11244,95624.02599049716
11259,604875.7638410868
11261,557653.1156640174
11265,481255.51653943333
11272,525932.7172709801
11278,757832.216458998
11283,255807.78066831533
11284,608206.0919640724
11292,727803.9633185436
11294,399658.8420731023
11305,482579.1637281125
11307,466533.56750683795
11311,434815.15492861887
11314,574153.2018156876
11320,334449.9020833798
11321,384205.09237535537
11323,666901.6042138044
11337,398035.8596446505
11343,472909.84228048316
11345,479254.2875745006
11347,627570.6548990697
11356,417667.87763178133
11363,358904.3213031897
11375,300335.12264172744
11377,323117.493044499
11382,603166.4691445377
11383,627268.9592192122
11385,457298.7659454972
11386,425892.95037836215
11391,481845.29569874087
11399,493919.2920724913
11400,414517.60122449015
11405,546319.4392203658
11407,566359.2439721954
11408,253898.68095810423
11410,119227.87012814729
11412,351577.8665375648
11416,727004.1387166108
11419,512251.02369224484
11422,551970.7296749508
11423,152523.42150397625
11425,429753.40952305804
11427,647479.853283593
11432,381077.09712431056
11434,545337.1393547961
11436,267650.81418201927
11440,347272.9043501165
11442,403053.43885260995
11452,600387.4710188529
11453,779180.4207089696
11458,526875.8883349497
11463,152523.42150397625
11464,820553.2825173645
11471,403732.7995988352
11481,461278.04898403044
11507,270059.69817088195
11510,627050.9737033576
11511,626048.9101553906
11514,297679.2382069009
11515,593898.4764109659
11516,552257.5273780879
11517,413208.41439100145
11519,587137.0549019994
11525,500046.9494883379
11526,414513.14929349103
11533,648075.5354034172
11534,468772.7934200302
11539,600869.5281912773
11540,312602.39244594245
11545,418447.65832363575
11546,470179.72739327373
11547,767873.203964373
11551,227041.78360839313
11554,470707.0649619829
11555,298559.46635145793
11561,42985.72281282266
11567,516052.81136029947
11575,435360.0448122693
11578,345394.720730054
11580,338975.6910348061
11584,353811.0066282134
11590,352090.8545526421
11593,505393.5794170789
11595,283067.4399219602
11598,343956.634663039
11599,576631.7526234869
11601,83255.81386478429
11610,620988.6019891518
11612,603343.884456114
11617,152908.5364758877
11620,413929.7357342396
11625,488556.11304774083
11626,719720.36577733
11628,333476.3176084419
11633,444057.0314338492
11636,305784.91908164555
11639,455222.5165041622
11651,119974.75893820927
11666,479876.761580829
11669,380046.3704121296
11673,296512.4197830727
11675,393379.7725651788
11676,500880.38560871646
11684,586982.5136130373
11685,682290.0417783025
11689,356443.50586373976
11694,468274.90919820627
11695,407741.5561161118
11711,403891.65877912287
11716,563552.8127603558
11718,281149.67362914426
11720,500880.38560871646
11722,483721.75693875557
11731,375462.6996532335
11738,467979.3130232764
11744,320111.9052476625
11745,448525.96336311195
11751,527273.9171255649
11753,351988.82965085504
11760,510361.9818597703
11763,402281.27254948684
11764,777273.5137111841
11770,501035.6975992583
11776,403053.43885260995
11800,542576.4814082392
11801,91597.15104848896
11804,362843.16102883
11808,488194.3893780246
11820,594845.8593123594
11824,414372.1304360183
11825,720545.606258585
11831,390300.2323775098
11840,294645.1439902061
11841,493426.4363103713
11854,563552.8127603558
11857,643966.4332642669
11863,443847.7703010743
11864,740494.293477876
11869,353673.9218057884
11871,737557.0296774044
11883,473076.2417170553
11884,493919.2920724913
11890,351901.82542626746
11894,500517.2879816838
11895,429757.2027225939
11899,363251.02524826187
11905,566321.008245184
11911,269419.563864575
11917,306808.4856752052
11920,481616.7428440518
11921,749490.1740644622
11926,154956.23022508714
11928,747193.1570666372
11929,754454.2283651083
11930,728296.065936162
11935,456494.29249373794
11939,738057.198749804
11942,415335.32291615044
11948,359350.08331565786
11949,256862.31194833328
11957,413879.2575316396
11961,472534.713250211
11962,309551.1383572028
11963,485793.09875487204
11966,455813.9505210107
11970,380456.8174112717
11971,239651.4178331568
11975,538345.7493773517
11981,472995.172673979
11985,403503.9935057432
11991,522537.80298367346
11992,601408.0590198452
12004,240667.02248399126
12005,467979.3130232764
12006,540260.1126304485
12012,524185.6111508149
12017,619425.8604223062
12018,26980.206502013858
12019,482010.87168068154
12022,594265.9574065726
12025,352293.3101561811
12031,282727.2118809863
12034,527299.7579852106
12037,527649.4219012576
12039,594508.8202224481
12050,491120.3957764089
12060,444630.9023314249
12061,470280.5800519666
12067,403148.4285083419
12081,375658.75504578225
12097,354149.81073806284
12099,774042.481245105
12100,364284.8498229323
12102,226414.09324642122
12103,483506.4636517859
12107,502831.4335545511
12116,414886.4647752435
12125,312602.39244594245
12126,647913.3552635765
12147,500693.4325670052
12158,362289.8927570772
12165,414499.0649609765
12169,601156.5135051762
12171,269254.9038320802
12172,456494.29249373794
12181,208241.84900178263
12186,428601.98920073756
12187,485793.09875487204
12189,687011.4661835165
12191,481925.3475794048
12193,485832.4082256692
12195,593763.3229203761
12199,529428.4004585166
12202,666217.9234053296
12203,470078.47465542477
12212,398495.9976092964
12219,577429.1231006933
12221,554749.5624608744
12223,330368.34775397426
12228,390610.62852338044
12237,682601.8049661171
12238,350191.868071832
12245,709208.5102865817
12246,321062.6354985216
12254,314135.0116401651
12257,668776.1707754136
12264,527232.4330624162
12270,516730.32805882767
12281,360920.23350898357
12283,174912.202009992
12293,480083.5610735288
12304,548984.9031731501
12308,356488.4389736606
12317,295815.63720493787
12318,412966.5358816434
12320,242201.54816983064
12322,628273.5980856612
12323,392068.686817661
12329,426324.6409359687
12330,336628.80502097367
12339,560302.6204919291
12340,316914.49264649075
12341,357348.39714902313
12346,407210.9390841943
12352,646512.0500645476
12353,341596.16877607355
12359,492207.94871191075
12360,328510.6661698936
12363,348103.83167249453
12365,373763.5798053622
12366,367913.0443895448
12369,630874.9294028708
12371,201077.25974484347
12379,338261.9370356886
12394,667513.6731837982
12414,412036.31898060563
12415,367501.1163755823
12417,560127.503244057
12419,333638.0817994789
12420,271130.2943587283
12424,243795.93474696417
12425,231498.95605314296
12431,247839.01483300215
12439,484216.6617384743
12489,386741.45240785513
12490,646384.4522469166
12492,552896.37400448
12500,495347.5419335533
12505,629388.9446291158
12506,290551.12653143506
12516,275643.49664529605
12519,547082.6081504796
12521,333410.97920519277
12523,393443.00936124317
12525,367773.8759031907
12529,296867.43561815936
12531,446106.85824769374
12541,376360.81469132507
12545,653954.7007464113
12549,250574.97612013412
12559,436929.5268376784
12560,665050.6437658457
12561,543376.5795850584
12566,643185.0849963396
12575,436555.49401920673
12578,525620.5657429097
12588,213075.80079099335
12589,280537.68522860814
12595,261795.4998359094
12599,427179.74124202697
12604,122584.9768334063
12611,222953.40321370013
12614,313990.89383252076
12615,448392.5934698904
12623,303467.18402035197
12625,96871.58045254511
12629,298486.09872636263
12631,574765.2306330727
12633,353201.57372207864
12638,405068.3215575225
12639,591953.1818790733
12642,262427.98610762734
12645,282826.51871240995
12648,351365.2060403704
12655,435842.34266273037
12656,335204.3946149635
12660,394182.453148125
12662,288480.1813143945
12674,245493.9546866823
12676,409067.0640303166
12681,556577.139028527
12691,564663.366038443
12695,405281.96157444455
12697,283023.8203448382
12708,306959.11509231175
12710,483873.8033726675
12717,97023.08177939076
12720,290102.6994746963
12722,405723.33259763976
12739,199815.5503571701
12743,543124.7815432202
12746,352700.2590347655
12756,121916.14479481675
12759,353085.4317918369
12761,238939.20554517565
12762,579863.2371544058
12763,314049.0763018384
12764,336897.79334490065
12784,334631.9982657003
12786,405692.30294473993
12787,353851.3331024849
12794,353024.30108655937
12801,412501.02218021406
12807,262817.22957267234
12808,438721.37796348415
12814,507126.81681394135
12815,592719.4751292086
12826,133244.72811702092
12829,285620.5892878451
12834,388781.56972836686
12837,295838.1683063985
12839,445787.3299351916
12843,488838.40397287346
12848,363971.01275506755
12849,535945.1107487795
12860,375885.5357783083
12864,448488.1188226828
12868,483850.48161603307
12875,466054.2181070519
12880,430701.67547326355
12885,295203.2543965278
12886,363971.01275506755
12892,407753.2249741892
12904,299497.2613051757
12907,171701.0424185311
12911,303842.15286552964
12920,374214.4714698472
12922,394112.0768094086
12928,568693.0748622043
12935,546784.745737004
12936,285606.5963964946
12937,345736.9804562974
12938,627146.8636019772
12939,379985.9056268794
12940,389875.45992779627
12946,409213.9409944697
12950,625846.9520632055
12953,622596.9366682463
12970,122584.9768334063
12979,98437.19595594307
12988,300858.8488183301
12991,399252.0053406174
12996,261420.40116566708
12997,254024.44522913927
13012,592515.4208245861
13013,465737.5688917561
13016,259416.05909547457
13033,457195.67703320686
13043,244564.55079128486
13051,400935.09163537726
13056,432297.71838643256
13060,546620.743851062
13061,318389.50081669225
13064,483672.1390243015
13069,615422.4767377696
13075,221738.54239499086
13077,650099.9538189212
13080,270949.26374646934
13084,404840.3206763238
13086,378662.42311967973
13091,409347.3262154788
13092,519594.09955496056
13096,301167.665516674
13103,387109.8517290841
13123,164393.53814014973
13125,194711.7133314421
13133,302118.58823145885
13136,499812.3412649575
13139,496664.3997892899
13140,147794.3022461927
13145,539037.8069330372
13146,386013.88682841044
13148,541844.4734597806
13152,357164.45756996656
13160,333497.1525209463
13173,509034.89656207437
13174,456307.2709975485
13183,164870.21905941344
13187,323937.0321078862
13192,125185.85896771349
13193,512332.6063498043
13197,488325.7686912844
13201,228370.3120698709
13216,300802.8745621964
13219,297634.12515261304
13220,481133.5145560233
13227,496575.2564664896
13230,323465.75523845595
13237,341591.4711195191
13238,65763.71969682434
13241,164393.53814014973
13244,410212.59986368293
13245,196406.4508648359
13259,198985.13648656785
13265,272176.5521053533
13271,358676.66092090675
13274,322542.88928565854
13282,476120.7973773446
13284,246047.2362224908
13287,298747.481474848
13293,269575.2019059788
13295,456149.91531935724
13296,357099.3596176162
13299,126382.19569495329
13300,240775.2538352269
13301,424855.75659822056
13305,405313.07795028196
13308,555917.210313997
13313,311774.8705561944
13320,191896.34321994372
13324,322782.65099708503
13333,483898.4792155934
13334,281499.00186255906
13339,340336.0723903071
13343,353749.14120995504
13346,343584.4755642143
13351,315044.3226335203
13365,339287.1675458871
13368,519472.9750599869
13373,439081.1607631885
13378,141251.65061144874
13379,375024.2407760232
13386,388319.39674034115
13387,404670.8747134892
13396,387427.52740101796
13398,541844.4734597806
13401,373640.6227761963
13402,344031.13964187267
13406,207353.9681172344
13407,371629.3836829418
13418,399991.4160937092
13425,325944.5409373929
13438,409347.3262154788
13442,244890.3672847386
13443,185944.58760759982
13444,258688.53186054053
13449,310516.6836387728
13453,344919.02885429375
13458,458818.263249406
13469,428174.2188161299
13472,154986.4486067775
13484,521433.0439493965
13501,538365.4443277444
13502,112951.3373401479
13503,321961.1647886444
13504,300918.65712196036
13508,293269.80353793135
13509,457854.66508485144
13519,341773.40147862514
13520,495604.01463286526
13521,498847.0697415695
13522,525510.4280291151
13527,351723.7978913572
13530,372643.83027212013
13532,335376.7987572555
13536,351873.0203538673
13538,496737.7312530958
13543,484541.14498904994
13548,356423.45586006314
13549,380319.92537209846
13551,465899.8025283269
13556,382347.94525777636
13560,315141.3919651702
13561,268551.8742598262
13566,511251.873162539
13576,500071.92295710347
13577,485572.6310776601
13583,398449.8208852102
13590,312533.9239582046
13592,263316.6990110025
13594,446192.64433010505
13596,453170.0762974515
13598,356324.06772408553
13601,300336.15157652315
13607,246364.87711669208
13608,514975.65427413
13611,333004.6810583728
13618,278920.101938124
13620,442168.468927177
13622,496647.08303894266
13624,264401.1011108907
13631,79119.90550037917
13637,310517.8813193848
13655,266473.20491778094
13664,358676.66092090675
13666,562100.6476358267
13667,260625.3136822069
13684,447645.8318621677
13697,299710.9355864161
13702,300068.98696130473
13704,205735.31047413877
13715,553785.0024357834
13717,356678.9261308014
13721,470167.9439931309
13723,523937.21919835324
13725,358750.3668942823
13729,206693.14137687386
13732,319594.4980506976
13739,322259.8419950724
13740,410791.5957029449
13746,171821.10302415307
13748,279572.3261466793
13756,255396.2222473941
13761,170463.5671421342
13764,251656.86284149578
13765,416285.10151858616
13768,255663.11575209536
13772,279332.7806698981
13785,242660.32302522616
13786,165026.76996065243
13788,379211.71613240486
13804,343332.056437666
13806,406483.19663960655
13808,285081.1667140018
13810,448203.25893064454
13820,323082.40726515226
13822,333800.190860517
13826,387499.91406164045
13831,257624.63426456178
13832,409357.6918293277
13836,450104.16001657245
13844,277134.400964001
13849,268113.42414428166
13852,242186.49133584925
13860,338223.7530938574
13869,247971.71599437753
13870,452724.4831661769
13872,322161.40133099817
13878,448295.6811919199
13882,213919.7385843363
13890,351049.23538765503
13891,279272.9040388167
13894,270080.86413986067
13898,374128.72642928176
13903,199931.89809545205
13908,183381.0156451555
13911,211700.8775040316
13913,251938.6504836128
13914,420074.3160974419
13915,304945.6148508782
13916,244461.57218603283
13929,324657.5501708701
13935,313111.60535179725
13941,387459.66661534074
13944,261927.8054816779
13945,282110.30308728374
13952,305878.4950749002
13953,261938.66361631648
13960,198352.42572956785
13961,216137.15615224396
13973,409965.4873912808
13974,438045.02611285413
13976,343605.58736477
13977,338828.58195779106
13981,325106.51044344844
13992,308758.3239483592
13993,122247.45739981587
13994,448991.3357089846
14005,279744.65802844655
14012,433912.45454403706
14015,239719.763414907
14017,279842.2915565992
14020,277575.6654721717
14022,269125.30063956504
14025,365379.55034957995
14037,379680.9586868819
14050,321240.5837009883
14064,312372.2184693
14065,199248.63049587174
14076,222083.15005417168
14077,274926.94043596793
14078,210634.39913150243
14081,258539.21894887954
14088,334511.4653230199
14100,242945.44608049977
14101,187080.13650024481
14104,451667.1394089148
14115,276788.75533641357
14129,371295.35168180225
14130,178148.18891009185
14136,405191.17114072636
14144,429453.69629557256
14153,213161.01652971152
14156,354624.16500310804
14165,196791.46108375478
14168,222337.7519925849
14169,239274.90191087997
14170,17033.59410073483
14174,273025.3756272478
14180,450566.44786600536
14185,334432.458566554
14186,334832.0358944131
14196,121777.51529360874
14198,216632.6159694808
14211,444078.2574288677
14223,290180.63228201104
14227,347463.36664777034
14231,255615.51412463922
14235,416376.5684481103
14256,272368.5175383774
14257,210467.82185150735
14261,239081.54747947375
14263,306185.05683617626
14264,258330.47611078317
14268,235271.26238010993
14282,431472.85446859454
14286,210356.29704830758
14300,451556.94811043394
14304,301929.87228190777
14305,302414.6875671256
14311,234131.31479666557
14313,433551.4220008447
14316,321829.02324804256
14317,370095.5072313079
14329,205298.20039621936
14330,148944.060183323
14332,135462.0399771061
14336,267993.0701963591
14338,224767.6756985643
14339,233567.49537526435
14348,231679.47262134618
14351,291002.6667570795
14353,178661.050469724
14355,208097.03071695234
14362,227902.42101238217
14365,204129.58841506252
14366,150971.14587848337
14367,177973.67428432003
14377,83273.72480283443
14378,131582.1832243553
14379,239159.92209175578
14380,314153.9661020387
14396,190307.7851627047
14398,238421.25782702334
14400,319063.0632106143
14401,220358.7113396236
14406,218281.18321991817
14414,216600.36701237597
14420,321646.7408692365
14428,171611.58385476092
14429,189501.47780153053
14432,231153.2595832036
14434,129475.08214606803
14440,292982.4660949937
14441,341422.03016474907
14446,216427.19122436037
14454,234476.449984073
14455,122668.12997592331
14466,215259.74628335048
14469,190864.98840080178
14472,177233.6732041574
14473,248825.1066109321
14486,68044.33973389729
14488,314271.75730563834
14489,314480.8995645031
14490,129043.37089643143
14499,192677.11786948674
14508,250926.33810564192
14535,211014.82666771015
14539,325526.7146929718
14541,283774.6228877689
14547,283971.90406130935
14556,189814.94773732228
14559,218281.18321991817
14561,258042.4992539676
14563,311369.1400818461
14564,221393.65569918847
14565,197027.7980191055
14571,299061.9360768768
14574,263932.6474033857
14576,239097.19300648218
14581,210004.5870505466
14584,263773.2355733245
14599,308740.8674722123
14606,176163.6331585003
14607,220350.70277848252
14611,270545.7512538803
14621,221496.1960812937
14625,212661.59306135427
14626,299048.68867707055
14631,159547.99932009197
14635,165542.56281560747
14636,20748.781552765853
14639,266236.40193527745
14649,175757.6929147267
14650,227595.6333173361
14655,341932.0176910026
14658,241005.7176475253
14659,158813.61841636457
14669,308017.59515739756
14671,299881.64364857547
14681,223151.68285191388
14684,214784.09775114284
14685,227244.0803344368
14686,192129.38197392068
14689,164024.77995906046
14690,190773.49796276944
14692,189268.4220169785
14693,230129.60221823675
14694,270494.1992284235
14700,313622.0029080802
14703,222748.4274086561
14714,159708.31220861134
14734,185569.44899643632
14737,265099.71225466765
14740,212384.88994201817
14742,140500.96138483754
14744,70431.22628788058
14745,211639.9625626068
14750,206632.92208309926
14757,181864.7317187732
14758,306383.3035936026
14761,192289.3961376671
14762,312543.58588580077
14771,253002.64597184595
14778,257302.43319050962
14784,183163.39990186645
14786,230192.701744301
14802,176075.70164969223
14805,211693.35412271382
14812,239753.67411488816
14819,254269.5219749963
14820,266908.8698119342
14826,121468.06240205592
14827,273383.46291434066
14835,30222.926917528934
14843,133150.05738690082
14848,173289.84845833047
14858,196180.71330426764
14861,161378.4528937897
14862,212821.1933087471
14863,178042.01568065328
14867,142605.7416840498
14869,218289.28438555344
14874,117072.57661262907
14881,174311.44937014199
14882,169033.16134640528
14900,153633.67237470322
14906,273510.87000306265
14908,150723.78164112373
14917,187305.53614033145
14920,199457.90807541556
14927,177579.12481346074
14930,23293.25204534055
14935,223287.378490844
14939,276408.72709425003
14944,173774.09465940722
14945,197263.04574136564
14950,176646.83846833147
14954,238487.87734487027
14967,176113.6168084856
14968,215125.98615117138
14969,164101.92862754263
14979,142589.3529620914
14987,248261.18463531582
14996,180536.99844489616
14999,174549.4391712679
15009,148335.09414603977
15021,33257.460460585586
15022,224120.088370938
15024,230547.26817328497
15028,160400.48779868323
15032,131696.84780639107
15036,223682.26805003136
15040,194029.08858929266
15041,287254.80018188024
15052,124938.17114497135
15053,197283.3047054122
15055,204574.5402247336
15070,220667.67867726515
15072,268177.671090973
15073,195558.09318869
15076,234957.19076165798
15078,174510.92074738015
15080,218390.61025208494
15081,120539.20646473636
15091,105309.12467055966
15095,156171.9434268022
15105,175831.99387301807
15112,167821.2622994162
15117,195570.94269445527
15122,68776.68004164674
15127,204777.86874928788
15133,176413.0452685603
15135,243757.41445880075
15139,141533.83397289168
15142,196488.89758374507
15147,166456.0590073603
15151,267864.11125422345
15152,245075.12677203518
15159,222275.69253173308
15164,222581.3583729376
15169,127455.60096729705
15174,112679.51346197668
15175,211420.67770183345
15180,204634.08220588753
15183,237732.1478913303
15191,222693.09337285013
15193,10464.724244335719
15195,152511.65400289922
15197,165520.2054003005
15199,167590.2080464642
15201,238271.3916964627
15207,217431.02290958684
15209,162418.7038926031
15213,235640.08677287126
15215,115370.46838170564
15221,128806.26775773488
15225,112102.83840738008
15234,143189.66651576172
15246,201846.25102059127
15249,203315.9580413654
15250,209453.9162522112
15264,172458.8455505909
15267,75433.74984411524
15275,148683.60557467554
15277,126379.45179405723
15282,161387.5917507859
15286,160878.22940964316
15290,117188.37442229093
15292,182257.1025764539
15293,100822.72939420579
15306,142314.98924390372
15310,177092.55509905654
15333,191386.7066367069
15334,199102.75801845375
15339,220454.75082056128
15353,216708.4380559363
15356,112371.53320832335
15357,212517.6693451777
15360,104800.78251286007
15371,223732.17492840378
15378,167807.92791281262
15386,166586.4762893115
15387,207192.74073032255
15389,160506.94576724744
15392,201297.2921634756
15393,182023.70027608192
15396,227042.47329399586
15401,131692.79098988505
15422,185209.31017307233
15431,218302.85104912258
15448,171565.062726657
15457,205471.08198649142
15460,193488.21677080428
15462,137780.86105921975
15463,155950.3031374149
15476,224235.3710739769
15478,176822.69211302392
15484,162132.97537384465
15489,147764.38156842836
15490,205060.9941004847
15493,8337.361143130816
15498,117134.46401711978
15504,115378.51199051869
15511,128523.89657814325
15517,204325.4202757646
15518,89105.43974061255
15520,114890.16339961585
15529,144563.6043393373
15533,184588.4962595406
15536,190538.64630061144
15539,170602.61714336177
15540,194811.48720891785
15546,213607.89916065373
15552,146640.2623283089
15563,93693.89248401146
15564,130069.23506156502
15569,108750.44081501906
15573,158840.72102753707
15574,182715.90099917102
15584,113164.67093266486
15600,111239.09643883356
15602,128600.74926144937
15604,109526.13479372478
15608,128424.31438829556
15612,134305.6164563763
15614,119709.8787578182
15615,87542.62443621621
15616,141146.80185414257
15621,168644.14268904127
15622,147413.36649200882
15630,170199.54426675977
15631,124384.39975967446
15632,180357.15988024563
15638,120486.89946337244
15640,163152.49996477622
15645,137222.15766647863
15647,93693.89248401146
15652,191923.66221632363
15670,105215.82347431243
15673,126842.0653140072
15692,161754.60251523263
15694,180178.17278371402
15697,179920.65325143372
15702,139555.4357624502
15703,187051.39530761706
15721,183215.9158962533
15722,130053.16096776309
15737,130657.84326005304
15738,118143.75369764087
15750,157844.4911258542
15751,190702.07342183025
15754,104469.42520876612
15763,142985.78212450794
15765,133684.62959393646
15769,118920.60315407792
15773,119850.25528349132
15777,138482.64075135876
15781,133824.16159103066
15795,155536.02284554802
15796,95969.58720586979
15800,23019.82308107217
15825,143817.4235534647
15831,147843.93927322514
15836,115401.2780112764
15838,117926.33760799692
15840,115871.60878895251
15844,119010.95239144198
15860,189535.76518955093
15865,101298.24220708934
15870,132811.09627805665
15871,143545.82169870564
15878,140492.4050391729
15885,136048.95986617124
15887,122726.51613505246
15892,110557.10999897597
15893,109134.82268987088
15897,179676.38783439866
15898,176257.77041433792
15902,159017.4191354603
15905,96824.44294948672
15908,113507.1144274069
15911,102795.40964392888
15920,115820.81762997076
15926,119657.93477828047
15932,143710.67454808322
15934,177803.88279817268
15936,171353.97893265288
15937,116652.4189145748
15938,146722.32288893766
15939,157877.94557439868
15951,154964.8809502189
15970,175181.34536265497
15981,94727.50528022498
16003,142698.59926599846
16004,136938.03928207656
16012,118145.75690902774
16013,176884.7392818556
16015,88478.61719052176
16020,153140.50880352355
16033,142168.94364546103
16036,170937.0332816875
16049,89182.33820330349
16051,152489.75259262722
16052,118180.02895145075
16053,181932.61807555036
16064,155878.09459283118
16067,172186.18970564246
16074,106056.50368483235
16082,102203.73107440137
16092,79645.78168014066
16093,175651.44410686524
16095,140554.19961799384
16096,183198.87145140782
16097,115812.7766605152
16100,148698.05053891474
16102,109759.52314144572
16103,176496.1501341509
16116,146885.84551943635
16118,134191.19381838958
16121,108527.4323852257
16122,102498.3891487627
16124,113722.5053161969
16126,148851.11898069785
16128,103423.82975318564
16133,91936.35490626674
16138,93510.8332056135
16141,135961.73518595358
16153,24389.26018332225
16155,120667.74810398425
16160,70376.72139569942
16163,140865.2206377728
16183,146179.0396038687
16191,88966.51969403797
16199,74727.03743701248
16209,120242.64920052707
16222,86596.23561938657
16226,142466.88310844568
16230,122280.40754940578
16241,136946.11743337483
16248,137544.77541003755
16259,130515.4074486524
16261,95749.12996902886
16263,138116.13693624779
16270,88018.66440949704
16274,141949.51724408614
16287,134191.19381838958
16296,130333.40336869576
16300,110925.81730030413
16306,103423.82975318564
16309,98061.42226615324
16311,141462.10891632835
16324,134081.945775944
16328,147749.76843501505
16329,133643.67013578647
16332,84142.23093569413
16336,67947.55399984961
16343,128916.21307779827
16346,120956.49606621267
16361,54875.05975792515
16365,66836.02081770755
16383,83724.30628819113
16390,87290.70792574408
16394,122737.93613855728
16411,129049.49521640605
16415,100679.46033437815
16426,125429.35856786765
16428,121755.02287889039
16430,86669.07446214205
16432,115047.56709656477
16438,91135.08362152202
16448,121447.68993861356
16459,103882.97820689641
16463,62032.74206359884
16467,126253.37470847297
16478,80883.19290997373
16489,112976.65330198404
16498,118360.41389039163
16510,91317.66800283357
16527,96483.64805667975
16529,90901.56863077222
16540,98973.96957233427
16542,70870.8073729919
16546,57699.63670768489
16551,60396.19167126694
16559,87673.52933616955
16561,91104.18431252237
16562,105472.08557096188
16567,94773.3234914285
16568,99776.93216918944
16574,107962.47413751433
16579,87669.9356915132
16581,88039.41278063797
16583,106279.65270939741
16590,72175.41659499997
16594,110539.50318121619
16596,101811.775832248
16603,83581.86985527836
16613,85803.88055469573
16620,71168.18660824875
16621,89890.93088496012
16634,41827.32941712145
16637,88808.11477721516
16639,104632.37803882328
16640,96949.48599251758
16641,57454.448671509876
16651,78957.33001227047
16659,97059.73887097885
16660,55988.02318733037
16684,42256.35730540395
